DEPINS,BKCLASS,SCMTGBK,REPDTE,DEPDOM,ASSET,DEP,NAME,SC,DEPUNINS,SCUST,CHBAL,CERT,LNLSNET,BRO,ID,INSFDIC,INSDIF,cash_ratio,treasury_ratio,size_bin
233534,NM,40059.0,20241231,313817,351299,313817,KIRKWOOD BANK&TRUST CO,91384,81960,6955,39517,21928,200745,0.0,21928_20241231,1,1,0.1259237071286769,0.14808630507588819,<1bn
5526237,NM,1466728.0,20241231,8099995,9671740,8099995,TRI COUNTIES BANK,2019360,2584265,0,144856,21943,6643866,0.0,21943_20241231,1,1,0.017883467829301128,0.017883467829301128,1-10bn
131104,SM,5489.0,20241231,213147,237955,213147,STRYV BANK,16990,93097,903,8940,21955,202495,73331.0,21955_20241231,1,1,0.041942884488170136,0.04617939731734437,<1bn
1085927,NM,374571.0,20241231,1810736,2110843,1810736,MONTECITO BANK&TRUST,665089,725732,15774,26255,21956,1273848,0.0,21956_20241231,1,1,0.014499628880190154,0.023211003702361913,1-10bn
344476,NM,4922.0,20241231,455216,535539,455216,FRONTIER STATE BANK,54942,111643,0,35736,21978,424311,7500.0,21978_20241231,1,1,0.07850339179642192,0.07850339179642192,<1bn
248534,NM,30741.0,20241231,292157,324350,292157,COMMUNITY STB OF ROCK FALLS,83306,44771,11222,19992,21988,203729,0.0,21988_20241231,1,1,0.06842896114075651,0.10683981557861014,<1bn
74955,NM,4875.0,20241231,86198,99618,86198,COVINGTON COUNTY BANK,14472,12117,0,10967,21998,69844,1800.0,21998_20241231,1,1,0.12723033017007354,0.12723033017007354,<1bn
410775,NM,35737.0,20241231,520855,574178,520855,ANDREW JOHNSON BANK,107576,112513,15096,20977,22015,418326,797.0,22015_20241231,1,1,0.04027416459475286,0.06925727889719788,<1bn
352739,SM,46656.0,20241231,476547,531153,476547,INSOUTH BANK,67279,124568,0,14820,22020,402650,0.0,22020_20241231,1,1,0.03109871639103803,0.03109871639103803,<1bn
108967,N,32279.0,20241231,177485,207528,177485,FIRST NATIONAL BANK USA,58083,68996,1965,35206,22046,102663,373.0,22046_20241231,1,1,0.19836042482463306,0.20943178296757473,<1bn
367076,SM,32221.0,20241231,550698,625070,550698,GRAND BANK,62789,184231,0,23131,22065,505749,58865.0,22065_20241231,1,1,0.04200305793738129,0.04200305793738129,<1bn
294233,NM,21668.0,20241231,404988,456371,404988,MAGNOLIA STATE BANK,54222,111386,7077,14007,22081,347438,0.0,22081_20241231,1,1,0.034586209961776644,0.05206080180153486,<1bn
131951,NM,0.0,20241231,205077,259213,205077,MAIN BANK,31995,73428,31995,3846,22086,195245,0.0,22086_20241231,1,1,0.01875393145013824,0.17476850158720872,<1bn
239662,NM,6217.0,20241231,322216,375405,322216,COFFEE COUNTY BANK,16471,85070,0,26917,22090,321981,5308.0,22090_20241231,1,1,0.08353713037217271,0.08353713037217271,<1bn
439866,N,12257.0,20241231,560593,649980,560593,FIRST NATIONAL CMTY BANK,22812,121014,0,108004,22092,492650,0.0,22092_20241231,1,1,0.19266027224742371,0.19266027224742371,<1bn
1362200,NM,32338.0,20241231,2905329,3284205,2905329,CACHE VALLEY BANK,134698,1548276,59576,644311,22134,2373622,68468.0,22134_20241231,1,1,0.22176868781470188,0.24227445497566713,1-10bn
247763,NM,3273.0,20241231,295744,332616,295744,RABUN COUNTY BANK,8651,49852,1974,118290,22138,190318,0.0,22138_20241231,1,1,0.3999743020991127,0.4066489937243021,<1bn
424716,NM,25396.0,20241231,686135,763522,686135,PROGRESSIVE BANK,69762,262091,33870,92801,22139,559762,0.0,22139_20241231,1,1,0.1352518090463247,0.18461527250468202,<1bn
480903,SM,55306.0,20241231,671972,1249756,671972,UNITED BANKERS BANK,116990,191705,14914,340982,22180,706240,327193.0,22180_20241231,1,1,0.5074348335942569,0.5296292107409237,1-10bn
288652,NM,30140.0,20241231,494147,549343,494147,BARWICK BANKING CO,35057,205948,4917,41806,22205,442842,0.0,22205_20241231,1,1,0.08460235516961552,0.09455283549227254,<1bn
42480,N,7271.0,20241231,58099,66375,58099,COMMONWEALTH NATIONAL BANK,28876,16562,7572,11189,22229,24118,0.0,22229_20241231,1,1,0.19258507031102085,0.32291433587497204,<1bn
57449,NM,20075.0,20241231,168086,187868,168086,UNION BANK&TRUST CO,51915,110600,24669,34743,22242,96681,0.0,22242_20241231,1,1,0.20669776186000025,0.3534619183037255,<1bn
1531909,NM,361923.0,20241231,2597225,3098615,2597225,COLONY BANK,798750,857551,91004,228929,22257,1863786,59499.0,22257_20241231,1,1,0.08814369182492852,0.12318262761216298,1-10bn
60241,SM,9763.0,20241231,72648,78691,72648,AMERICAN STB OF GRYGLA,21083,12511,3947,16176,22263,39700,3661.0,22263_20241231,1,1,0.22266270234555666,0.2769931725580883,<1bn
229305,N,104846.0,20241231,299623,356325,299623,FIRST NATIONAL BANK,161434,70939,17639,13556,22271,146882,0.0,22271_20241231,1,1,0.04524352269351819,0.10411417014047654,<1bn
113819,NM,5380.0,20241231,118593,141796,118593,GUARANTY BANK INC,8593,5221,0,3864,22273,116060,19727.0,22273_20241231,1,1,0.03258202423414536,0.03258202423414536,<1bn
287072,NM,2.0,20241231,447114,533563,447114,FIRST NATIONS BANK,17481,161711,17479,76432,22282,431326,39985.0,22282_20241231,1,1,0.17094521755078124,0.21003815581708468,<1bn
553887,SM,57758.0,20241231,940296,1048484,940296,WEST MICHIGAN COMMUNITY BANK,75208,387380,0,16147,22308,894691,15044.0,22308_20241231,1,1,0.017172252141878726,0.017172252141878726,1-10bn
1281558,SM,88.0,20241231,1603822,1878772,1603822,LEGACY BANK&TRUST CO,9493,326352,0,177339,22319,1596482,215917.0,22319_20241231,1,1,0.11057274435691741,0.11057274435691741,1-10bn
1243284,SM,128603.0,20241231,1691030,2168445,1691030,ONE COMMUNITY BANK,235883,452350,8489,39561,22334,1801205,223607.0,22334_20241231,1,1,0.023394617481653193,0.028414634867506786,1-10bn
342959,NM,39657.0,20241231,432279,531446,432279,PANHANDLE FIRST BANK,113878,91433,0,12236,22340,373851,9797.0,22340_20241231,1,1,0.028305793249267255,0.028305793249267255,<1bn
1434541,SM,35174.0,20241231,1939717,2277375,1939717,COMMERCIAL BANK,176155,508702,102736,134503,22354,1776137,174918.0,22354_20241231,1,1,0.0693415585881858,0.12230598587319697,1-10bn
35340,NM,0.0,20241231,42358,55522,42358,PINNACLE BANK INC,14561,7176,0,5188,22355,30265,3296.0,22355_20241231,1,1,0.12247981491099674,0.12247981491099674,<1bn
86097,NM,46127.0,20241231,111736,121847,111736,CITIZENS BANK,61540,25870,0,12568,22358,38093,0.0,22358_20241231,1,1,0.11247941576573352,0.11247941576573352,<1bn
378698,NM,37874.0,20241231,534614,670708,534614,GBC INTERNATIONAL BANK,72247,157044,0,124463,22366,455170,51057.0,22366_20241231,1,1,0.23280909216743295,0.23280909216743295,<1bn
1221395,N,18728.0,20241231,2035318,2284059,2035318,AMERICAN NATIONAL BANK&TRUST,96104,818258,9877,317292,22373,1759720,137483.0,22373_20241231,1,1,0.1558930840291296,0.160745888357495,1-10bn
130294,N,45145.0,20241231,224466,233509,224466,ANAHUAC NATIONAL BANK,114550,94387,0,16395,22381,86011,0.0,22381_20241231,1,1,0.07304001496885942,0.07304001496885942,<1bn
401557,NM,17.0,20241231,572413,693448,572413,PEOPLES COMMUNITY BANK,147716,172589,403,33705,22394,451373,0.0,22394_20241231,1,1,0.05888231049958684,0.05958634761963827,<1bn
877818,N,99038.0,20241231,1153625,1293302,1153625,CENTRAL NATIONAL BANK,118249,278191,5562,137124,22396,1021036,31659.0,22396_20241231,1,1,0.11886358218658576,0.12368490627370246,1-10bn
530545,N,98372.0,20241231,614120,778333,614120,MODERN BANK NATIONAL ASSN,99868,86682,0,127190,22398,526575,227813.0,22398_20241231,1,1,0.2071093597342539,0.2071093597342539,<1bn
31023,NM,2368.0,20241231,35102,41744,35102,WASHITA STATE BANK,7214,4129,0,5167,22430,27865,0.0,22430_20241231,1,1,0.14719958976696484,0.14719958976696484,<1bn
153729,N,10300.0,20241231,192270,245190,192270,BANKCHAMPAIGN NATIONAL ASSN,19183,38971,8883,25293,22434,193641,4006.0,22434_20241231,1,1,0.13154938367920113,0.1777500390076455,<1bn
191615,NM,44380.0,20241231,238338,266909,238338,WRAY STATE BANK,52766,47331,0,11457,22447,188378,2118.0,22447_20241231,1,1,0.048070387432973344,0.048070387432973344,<1bn
73283,NM,7977.0,20241231,79404,86009,79404,FIRST STATE BANK,22371,6253,0,1681,22448,49861,4720.0,22448_20241231,1,1,0.021170218125031486,0.021170218125031486,<1bn
932108,NM,92042.0,20241231,1331319,1561779,1331319,VOLUNTEER STATE BANK,171742,400585,0,44847,22451,1090447,18969.0,22451_20241231,1,1,0.03368614133802642,0.03368614133802642,1-10bn
141298,NM,0.0,20241231,172374,226657,172374,MONTEREY COUNTY BANK,76543,33640,0,29758,22460,80617,0.0,22460_20241231,1,1,0.17263624444521797,0.17263624444521797,<1bn
44405,SM,3508.0,20241231,52572,75240,52572,FIRST CITIZENS BANK OF BUTTE,22494,8296,11913,16406,22502,34699,0.0,22502_20241231,1,1,0.31206726013847674,0.5386707753176596,<1bn
107576,SM,11490.0,20241231,129686,152055,129686,UTAH INDEPENDENT BANK,22430,22324,0,7125,22514,94576,10.0,22514_20241231,1,1,0.05494039449130978,0.05494039449130978,<1bn
137668,NM,0.0,20241231,196679,239370,196679,SPRING HILL STATE BANK,9839,59493,5408,46594,22526,177711,0.0,22526_20241231,1,1,0.23690378738960438,0.2644003681125082,<1bn
274726,NM,5451.0,20241231,354860,394388,354860,FIRST SECURE BANK&TRUST CO,19839,81096,945,75558,22536,286502,0.0,22536_20241231,1,1,0.21292340641379698,0.2155864284506566,<1bn
485239,NM,149580.0,20241231,1219405,1352190,1219405,PEOPLES BANK OF ALABAMA,206116,737373,2959,194227,22537,859605,0.0,22537_20241231,1,1,0.15928014072436966,0.16170673402192054,1-10bn
10571,SM,0.0,20241231,23878,32651,23878,FIRST PROGRESSIVE BANK,17454,13311,0,3962,22549,10482,0.0,22549_20241231,1,1,0.1659267945389061,0.1659267945389061,<1bn
2377032,NM,220762.0,20241231,3014370,3393055,3014370,BRAVERA BANK,762372,683263,145501,47690,22559,2297324,4403.0,22559_20241231,1,1,0.015820884629292355,0.06409000885757223,1-10bn
68265,NM,0.0,20241231,94274,115250,94274,COMMUNITY STATE BANK,19460,26222,0,17675,22567,76082,1251.0,22567_20241231,1,1,0.18748541485457285,0.18748541485457285,<1bn
175294,NM,20387.0,20241231,266652,307875,266652,BRIGHTON BANK,51106,101760,0,29946,22578,210754,0.0,22578_20241231,1,1,0.11230367670221862,0.11230367670221862,<1bn
2099104,NM,224575.0,20241231,2904735,3607133,2904735,BANK OF THE SIERRA,961481,812555,0,100664,22597,2306604,274950.0,22597_20241231,1,1,0.03465514065827003,0.03465514065827003,1-10bn
67096,SM,14156.0,20241231,111070,117711,111070,FLORA BANK&TRUST,35898,44168,0,10029,22598,62219,2000.0,22598_20241231,1,1,0.09029440893130458,0.09029440893130458,<1bn
107291,NM,3662.0,20241231,239304,278640,239304,VALLEY BANK OF COMMERCE,3713,131249,0,118251,22600,145508,0.0,22600_20241231,1,1,0.49414552201384015,0.49414552201384015,<1bn
136966,NM,478.0,20241231,166950,185435,166950,CITIZENS BANK,8198,30273,0,14631,22601,151353,1998.0,22601_20241231,1,1,0.08763701707097933,0.08763701707097933,<1bn
181235,NM,57398.0,20241231,212749,233583,212749,COMMUNITY BANK OF MARSHALL,112610,32358,2020,9738,22636,99604,0.0,22636_20241231,1,1,0.04577224804816944,0.05526700478028099,<1bn
113695,SM,28738.0,20241231,183410,201539,183410,BANK OF COMMERCE,79435,70133,6308,12076,22639,100650,0.0,22639_20241231,1,1,0.06584155716700289,0.10023444741290007,<1bn
4326782,SM,1587856.0,20241231,4442410,4598459,4442410,GREEN DOT BK DBA BONNEVILLE,2032802,115638,0,1718596,22653,76834,267095.0,22653_20241231,1,1,0.38686118570775774,0.38686118570775774,1-10bn
57356,NM,11027.0,20241231,68422,78026,68422,CITIZENS STATE BANK,20945,11220,0,9498,22657,41532,0.0,22657_20241231,1,1,0.13881500102306277,0.13881500102306277,<1bn
124665,NM,48771.0,20241231,180519,197770,180519,NEVADA BANK&TRUST CO,82582,55856,1949,7820,22669,73336,0.0,22669_20241231,1,1,0.0433195397714368,0.05411618721575014,<1bn
190411,SM,25619.0,20241231,269287,312805,269287,CITIZENS B&T CO OF ARDMORE,91628,79338,6375,15972,22717,193715,6000.0,22717_20241231,1,1,0.05931218365535655,0.082985810677827,<1bn
605859,NM,112066.0,20241231,731700,874197,731700,FIRST UTAH BANK,118092,126883,0,51158,22738,662923,93376.0,22738_20241231,1,1,0.06991663249965833,0.06991663249965833,<1bn
204299,NM,13412.0,20241231,337957,388287,337957,BANK OF ST FRANCISVILLE,31822,135231,1993,80181,22739,265839,0.0,22739_20241231,1,1,0.2372520764475954,0.2431492763872327,<1bn
229269,NM,8635.0,20241231,257399,289868,257399,PEOPLES B&T CO PICKETT CNTY,23627,32145,0,4957,22756,211645,1.0,22756_20241231,1,1,0.019258039075520882,0.019258039075520882,<1bn
83238,NM,5636.0,20241231,135583,185696,135583,BRICKYARD BANK,18488,52564,0,42849,22811,117528,0.0,22811_20241231,1,1,0.31603519615291004,0.31603519615291004,<1bn
47947,NM,10708.0,20241231,55645,62007,55645,LAUDERDALE COUNTY BANK,18727,7834,0,5818,22835,26355,0.0,22835_20241231,1,1,0.10455566537874023,0.10455566537874023,<1bn
106316,NM,2139.0,20241231,120422,146490,120422,BANK OF GIBSON CITY,26205,14494,13886,8938,22838,102117,2000.0,22838_20241231,1,1,0.07422231818106326,0.1895334739499427,<1bn
33816,NM,0.0,20241231,51428,67232,51428,LATIMER STATE BANK,16879,17692,0,16898,22839,12893,0.0,22839_20241231,1,1,0.32857587306525626,0.32857587306525626,<1bn
70437,NM,1425.0,20241231,83132,99597,83132,OKLAHOMA HERITAGE BANK,8000,13027,0,3317,22855,66981,14675.0,22855_20241231,1,1,0.039900399364865516,0.039900399364865516,<1bn
15409617,SM,1200470.0,20241231,24213089,29924656,24213089,UNITED BANK,2957176,9064422,225291,2290206,22858,21446009,19.0,22858_20241231,1,1,0.09458545334715451,0.1038899662905464,10-100bn
213831,NM,100333.0,20241231,307677,312285,307677,COMMUNITY BANK OF RAYMORE,171572,93964,0,30617,22867,98677,0.0,22867_20241231,1,1,0.09951020063248146,0.09951020063248146,<1bn
509788,NM,16316.0,20241231,658116,752805,658116,HICKORY POINT BANK&TRUST,162124,149825,124450,74231,22874,468785,0.0,22874_20241231,1,1,0.11279318539588766,0.3018935871487701,<1bn
685518,NM,164805.0,20241231,1028220,1162637,1028220,SOUTHWEST MISSOURI BANK,436431,346669,12570,83462,22876,575207,0.0,22876_20241231,1,1,0.08117134465386786,0.09339635486569023,1-10bn
141545,SM,1.0,20241231,152519,176421,152519,FARMERS&MINERS BANK,28050,11556,0,55214,22888,89575,0.0,22888_20241231,1,1,0.3620139130206728,0.3620139130206728,<1bn
163288,NM,0.0,20241231,234578,278630,234578,PUTNAM COUNTY STATE BANK,5865,71659,497,37202,22895,229329,250.0,22895_20241231,1,1,0.1585911722326902,0.16070987049083887,<1bn
2040132,SM,4007.0,20241231,3401614,3821583,3401614,FIRST BANK&TRUST CO,61039,1367222,56280,416351,22918,3196467,0.0,22918_20241231,1,1,0.12239807338516363,0.13894316051145134,1-10bn
76256,NM,9063.0,20241231,152620,181088,152620,INDEPENDENCE BANK,33216,77215,1695,30046,22925,110410,0.0,22925_20241231,1,1,0.19686803826497182,0.20797405320403617,<1bn
100915,N,27329.0,20241231,117262,130819,117262,AMERICAN NB OF MT PLEASANT,44069,16560,0,1966,22942,81737,0.0,22942_20241231,1,1,0.01676587470791902,0.01676587470791902,<1bn
4703210,N,1418555.0,20241231,7954868,9884832,7954868,AMERANT BANK NATIONAL ASSN,1437714,3646055,0,583129,22953,7186359,701884.0,22953_20241231,1,1,0.07330467331450377,0.07330467331450377,1-10bn
39377,NM,969.0,20241231,40489,50042,40489,CITIZENS BK MORGANTOWN INC,10464,1139,937,967,22954,35983,1006.0,22954_20241231,1,1,0.02388302995875423,0.047025117933265824,<1bn
1068833,N,236714.0,20241231,2495683,2768067,2495683,WEST TEXAS NATIONAL BANK,493633,1427822,96788,771765,22957,1402318,1046.0,22957_20241231,1,1,0.30923999562444426,0.34802216467395897,1-10bn
480872,NM,101763.0,20241231,646303,734487,646303,FIRST COMMUNITY BANK,215055,167094,14673,22574,22964,460970,0.0,22964_20241231,1,1,0.034927889859709765,0.05763086354233231,<1bn
222431,NM,19006.0,20241231,248489,294171,248489,FIRST SECURE STATE BANK,50637,26391,16873,51537,22971,172883,0.0,22971_20241231,1,1,0.20740153487679536,0.275303936995199,<1bn
117005,NM,0.0,20241231,141887,160860,141887,TWIN RIVER BANK,2915,25187,0,41844,22993,114078,0.0,22993_20241231,1,1,0.29491073882737673,0.29491073882737673,<1bn
518210,SM,77518.0,20241231,679966,776319,679966,OREGON PACIFIC BK DBA OR PAC,155258,161966,18068,20442,23007,564164,10001.0,23007_20241231,1,1,0.030063267869275816,0.05663518470041149,<1bn
1884436,NM,337776.0,20241231,2911079,3518255,2911079,COMMUNITY WEST BANK,785058,1029929,9057,120353,23030,2308418,386947.0,23030_20241231,1,1,0.04134308962415654,0.04445430714865519,1-10bn
630639,NM,187458.0,20241231,1015144,1152772,1015144,BANK OF THE PACIFIC,304500,385131,59416,80151,23041,695397,0.0,23041_20241231,1,1,0.07895530092282474,0.137484928246633,1-10bn
312376,N,1705.0,20241231,391764,531971,391764,NEW OMNI BANK NATIONAL ASSN,1705,83467,0,145768,23086,357227,0.0,23086_20241231,1,1,0.3720811508969686,0.3720811508969686,<1bn
3474385,NM,431091.0,20241231,5848468,6521366,5848468,ALPINE BANK,1854767,2381978,9946,315862,23091,4016063,245000.0,23091_20241231,1,1,0.05400764781477816,0.05570826411292667,1-10bn
55865,NM,11542.0,20241231,77214,98711,77214,BANK OF PROTECTION,25416,21577,0,2976,23099,61387,1000.0,23099_20241231,1,1,0.03854223327375864,0.03854223327375864,<1bn
354667,SM,93092.0,20241231,445366,576802,445366,BANK OF BARTLETT,153972,90888,0,6041,23123,378863,0.0,23123_20241231,1,1,0.013564124787253629,0.013564124787253629,<1bn
63079,SM,1820.0,20241231,76230,87613,76230,HURON STATE BANK,12787,13200,3562,14735,23126,53137,0.0,23126_20241231,1,1,0.19329660238751148,0.2400236127508855,<1bn
385815,NM,29465.0,20241231,556198,673527,556198,SOUTH LOUISIANA BANK,272371,178273,197568,34782,23144,335614,0.0,23144_20241231,1,1,0.06253528419735419,0.4177469174646439,<1bn
230148,NM,70146.0,20241231,324659,378276,324659,FIRST CITIZENS BANK,119695,96194,923,9916,23152,209591,0.0,23152_20241231,1,1,0.030542815692773034,0.033385798637955516,<1bn
195151,NM,39516.0,20241231,260181,279081,260181,COMMUNITY BANK&TRUST CO,91172,65445,2600,10114,23189,156887,0.0,23189_20241231,1,1,0.03887293845438368,0.04886598175885249,<1bn
201242,SM,11238.0,20241231,291975,431504,291975,BANKERS BANK OF THE WEST,19507,90989,5382,51812,23210,310016,98745.0,23210_20241231,1,1,0.17745354910523162,0.1958866341296344,<1bn
5805512,N,332709.0,20241231,8102079,8842472,8102079,WOODFOREST NATIONAL BANK,1479855,2298482,0,419309,23220,6428833,0.0,23220_20241231,1,1,0.051753259873175764,0.051753259873175764,1-10bn
23965,NM,0.0,20241231,42281,82356,42281,CALIFORNIA PACIFIC BANK,0,18450,0,15062,23242,59655,0.0,23242_20241231,1,1,0.3562356614081975,0.3562356614081975,<1bn
37872,NM,3365.0,20241231,39236,45183,39236,NORTH ADAMS STATE BANK,10429,1435,0,10275,23244,22604,0.0,23244_20241231,1,1,0.2618768477928433,0.2618768477928433,<1bn
281341,NM,0.0,20241231,327909,367754,327909,COMMUNITY STATE BANK,87246,47909,0,6660,23257,255439,0.0,23257_20241231,1,1,0.020310512977685883,0.020310512977685883,<1bn
60246,SM,0.0,20241231,73311,83235,73311,SIOUXLAND BANK,39194,13709,25906,6632,23270,32480,0.0,23270_20241231,1,1,0.09046391401017582,0.4438351679829766,<1bn
887873,SM,322675.0,20241231,1383361,1622958,1383361,PLUMAS BANK,437735,496226,0,82018,23275,1005375,0.0,23275_20241231,1,1,0.059288934703233646,0.059288934703233646,1-10bn
1013423,SM,68133.0,20241231,1349079,1874686,1349079,FALL RIVER FIVE CENTS SB,249084,336520,1915,82478,23286,1441057,59616.0,23286_20241231,1,1,0.06113652350974257,0.06255601043378482,1-10bn
3694727,NM,274156.0,20241231,4434055,5708025,4434055,CAPE COD FIVE CENTS SB,509247,701725,37435,102811,23287,4734040,100000.0,23287_20241231,1,1,0.02318667675524999,0.03162928741298879,1-10bn
1303584,SI,102979.0,20241231,1693966,1961307,1693966,FLORENCE BANK,609353,391420,17145,75384,23293,1181971,0.0,23293_20241231,1,1,0.04450148350084949,0.05462270199047679,1-10bn
4626725,NM,407668.0,20241231,5628318,7844697,5628318,SALEM FIVE CENTS SB,1538146,1122148,19002,44444,23296,5892601,0.0,23296_20241231,1,1,0.007896497674793784,0.01127263953458209,1-10bn
937204,SM,466099.0,20241231,1310288,1477233,1310288,WATERTOWN SAVINGS BANK,678154,373091,41589,102451,23298,609428,0.0,23298_20241231,1,1,0.07818968043666735,0.10993003064975028,1-10bn
54178,NM,5.0,20241231,62639,96316,62639,UNITED ORIENT BANK,1907,8924,0,10617,23373,75459,0.0,23373_20241231,1,1,0.16949504302431392,0.16949504302431392,<1bn
267457,NM,1789.0,20241231,347828,429064,347828,FIRST JACKSON BANK INC,85184,83394,0,7038,23376,295274,22124.0,23376_20241231,1,1,0.020234138712237084,0.020234138712237084,<1bn
100834,N,0.0,20241231,122879,137643,122879,EVERGREEN NATIONAL BANK,27875,22107,27875,20197,23404,85572,0.0,23404_20241231,1,1,0.16436494437617494,0.39121412120866866,<1bn
136968,N,13236.0,20241231,230698,261720,230698,FIRST NB OF BURLESON,70860,93823,0,77501,23430,107101,0.0,23430_20241231,1,1,0.3359413605666282,0.3359413605666282,<1bn
